"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
337	"MorrisPark"	40.854429	-73.860397	1941
338	"MorrisonAvenueSoundview"	40.829495	-73.874474	1920
339	"MosholuParkway"	40.879711	-73.884687	1918
340	"MountEdenAvenue"	40.844268	-73.914814	1917
341	"MyrtleAvenue"	40.696941	-73.935285	1888
342	"MyrtleWilloughbyAvenues"	40.694631	-73.949103	1937
343	"MyrtleWyckoffAvenues"	40.699511	-73.911166	1889
344	"NassauAvenue"	40.723811	-73.95082	1933
345	"NeckRoad"	40.595124	-73.95528	1907
346	"NeptuneAvenue"	40.580397	-73.974567	1920
347	"NereidAvenue"	40.898	-73.854	1917
348	"NevinsStreet"	40.688709	-73.980904	1908
349	"NewLotsAvenue2345"	40.666382	-73.882585	1922
350	"NewLotsAvenueL"	40.659025	-73.899364	1906
351	"NewUtrechtAvenue_62ndStreet"	40.626086	-73.997887	1915
352	"NewkirkAvenue25"	40.639912	-73.94846	1920
353	"NewkirkAvenueBQ"	40.6357	-73.963	1878
354	"NinthAvenue"	40.646575	-73.994674	1916
355	"NorthernBoulevard"	40.753239	-73.906918	1933
356	"NorwoodAvenue"	40.681582	-73.879151	1893
357	"Norwood205thStreet"	40.874908	-73.879452	1933
358	"NostrandAvenue2345"	40.6698	-73.95052	1920
359	"NostrandAvenueAC"	40.680345	-73.949575	1936
360	"OceanParkway"	40.576252	-73.968587	1917
361	"OzoneParkLeffertsBoulevard"	40.686203	-73.82422	1915
362	"ParkPlace23"	40.712492	-74.007683	1918
363	"ParkPlaceS"	40.674357	-73.957858	1900
364	"Parkchester"	40.832937	-73.862758	1920
365	"ParksideAvenue"	40.65535	-73.961651	1907
366	"ParsonsBoulevard"	40.70771	-73.802762	1937
367	"PelhamBayPark"	40.852871	-73.827138	1920
368	"PelhamParkway25"	40.857	-73.868	1917
369	"PelhamParkway5"	40.85813	-73.856063	1941
370	"PennsylvaniaAvenue"	40.664722	-73.894129	1920
371	"PresidentStreet"	40.668009	-73.950691	1920
372	"PrinceStreet"	40.724202	-73.997812	1917
373	"ProspectAvenue25"	40.819	-73.901	1904
374	"ProspectAvenueDMNR"	40.666789	-73.994079	1915
375	"ProspectPark"	40.661507	-73.962461	1878
376	"QueensPlaza"	40.748915	-73.937387	1933
377	"QueensboroPlaza"	40.750653	-73.940344	1917
378	"RalphAvenue"	40.678815	-73.92168	1936
379	"RectorStreet1"	40.708	-74.013	1918
380	"RectorStreetNRW"	40.70771	-74.013004	1918
381	"RockawayAvenue2345"	40.662541	-73.908892	1920
382	"RockawayAvenueAC"	40.67823	-73.910823	1936
383	"RockawayBoulevard"	40.680459	-73.843703	1915
384	"RockawayParkBeach116thStreet"	40.580725	-73.83618	1956
385	"RooseveltAvenue_74thStreet"	40.746764	-73.891519	1917
386	"RooseveltIsland"	40.759188	-73.953438	1989
387	"SaratogaAvenue"	40.661531	-73.915586	1920
388	"SenecaAvenue"	40.702765	-73.907733	1915
389	"SeventhAvenueBROOK"	40.679352	-73.973694	1920
390	"SeventhAvenueFG"	40.666831	-73.9816	1933
391	"SeventhAvenueMANH"	40.762959	-73.981891	1933
392	"SheepsheadBay"	40.587168	-73.953266	1908
393	"ShepherdAvenue"	40.674064	-73.880825	1948
394	"SimpsonStreet"	40.824	-73.893	1904
395	"SixthAvenue"	40.737328	-73.996796	1924
396	"SmithNinthStreets"	40.67425	-73.996842	1933
397	"SouthFerry_WhitehallStreet"	40.702472	-74.012833	1918
398	"SpringStreet46"	40.722222	-73.997222	1904
399	"SpringStreetACE"	40.725503	-74.004035	1932
400	"St.LawrenceAvenue"	40.831573	-73.867307	1920
401	"SteinwayStreet"	40.756685	-73.914256	1933
402	"SterlingStreet"	40.663061	-73.950863	1920
403	"SutphinBoulevard"	40.705726	-73.809714	1937
404	"SutphinBoulevardArcherAvenueJFKAirport"	40.700488	-73.80774	1988
405	"SutterAvenue"	40.668367	-73.901768	1906
